transaction_id,item
59,"(10, '19')"
59,"(16, '19')"
59,"(16, '19')"
59,"(10, '20')"
59,"(10, '20')"
59,"(16, '20')"
59,"(10, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(12, '20')"
59,"(18, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(23, '20')"
59,"(23, '20')"
59,"(10, '20')"
59,"(23, '20')"
59,"(10, '20')"
59,"(5, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(27, '20')"
59,"(16, '20')"
59,"(5, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(23, '20')"
59,"(10, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(5, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(25, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(23, '20')"
59,"(23, '20')"
59,"(23, '20')"
59,"(23, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(10, '20')"
59,"(26, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(5, '20')"
59,"(5, '20')"
59,"(25, '20')"
59,"(10, '20')"
59,"(25, '20')"
59,"(23, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(5, '20')"
59,"(10, '20')"
59,"(16, '20')"
59,"(5, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(5, '20')"
59,"(23, '20')"
59,"(16, '20')"
59,"(5, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(18, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(23, '20')"
59,"(10, '20')"
59,"(13, '20')"
59,"(19, '20')"
59,"(25, '20')"
59,"(18, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(18, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(13, '20')"
59,"(23, '20')"
59,"(12, '20')"
59,"(32, '20')"
59,"(12, '20')"
59,"(23, '20')"
59,"(12, '20')"
59,"(10, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(23, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(5, '20')"
59,"(16, '20')"
59,"(12, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(23, '20')"
59,"(26, '20')"
59,"(16, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(18, '20')"
59,"(12, '20')"
59,"(18, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(23, '20')"
59,"(10, '20')"
59,"(18, '20')"
59,"(25, '20')"
59,"(16, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(29, '20')"
59,"(16, '20')"
59,"(16, '20')"
59,"(23, '20')"
59,"(16, '20')"
59,"(10, '20')"
59,"(5, '20')"
59,"(16, '20')"
59,"(10, '20')"
59,"(10, '20')"
59,"(18, '20')"
59,"(5, '21')"
59,"(16, '21')"
59,"(25, '21')"
59,"(27, '21')"
59,"(25, '21')"
59,"(7, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(23, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(18, '21')"
59,"(12, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(23, '21')"
59,"(23, '21')"
59,"(12, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(12, '21')"
59,"(10, '21')"
59,"(13, '21')"
59,"(23, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(23, '21')"
59,"(23, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(23, '21')"
59,"(16, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(23, '21')"
59,"(16, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(32, '21')"
59,"(16, '21')"
59,"(23, '21')"
59,"(16, '21')"
59,"(23, '21')"
59,"(23, '21')"
59,"(12, '21')"
59,"(12, '21')"
59,"(12, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(25, '21')"
59,"(12, '21')"
59,"(5, '21')"
59,"(16, '21')"
59,"(18, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(5, '21')"
59,"(12, '21')"
59,"(5, '21')"
59,"(5, '21')"
59,"(16, '21')"
59,"(32, '21')"
59,"(32, '21')"
59,"(32, '21')"
59,"(23, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(13, '21')"
59,"(13, '21')"
59,"(18, '21')"
59,"(18, '21')"
59,"(23, '21')"
59,"(16, '21')"
59,"(23, '21')"
59,"(16, '21')"
59,"(18, '21')"
59,"(23, '21')"
59,"(27, '21')"
59,"(23, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(10, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(16, '21')"
59,"(27, '21')"
59,"(7, '21')"
59,"(23, '21')"
59,"(23, '21')"
59,"(10, '21')"
60,"(12, '22')"
60,"(23, '22')"
60,"(12, '22')"
60,"(18, '22')"
60,"(23, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(23, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(13, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(18, '22')"
60,"(18, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(18, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(18, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(26, '22')"
60,"(23, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(23, '22')"
60,"(10, '22')"
60,"(25, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(23, '22')"
60,"(23, '22')"
60,"(23, '22')"
60,"(16, '22')"
60,"(18, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(23, '22')"
60,"(23, '22')"
60,"(23, '22')"
60,"(10, '22')"
60,"(27, '22')"
60,"(5, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(18, '22')"
60,"(23, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(23, '22')"
60,"(5, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(5, '22')"
60,"(16, '22')"
60,"(5, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(12, '22')"
60,"(5, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(18, '22')"
60,"(23, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(12, '22')"
60,"(18, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(23, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(23, '22')"
60,"(10, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(16, '22')"
60,"(10, '22')"
60,"(17, '22')"
60,"(12, '22')"
60,"(27, '22')"
60,"(19, '22')"
60,"(30, '22')"
60,"(27, '22')"
60,"(16, '22')"
60,"(16, '23')"
60,"(23, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(23, '23')"
60,"(16, '23')"
60,"(16, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(16, '23')"
60,"(12, '23')"
60,"(12, '23')"
60,"(12, '23')"
60,"(32, '23')"
60,"(23, '23')"
60,"(23, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(16, '23')"
60,"(18, '23')"
60,"(16, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(12, '23')"
60,"(12, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(23, '23')"
60,"(16, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(23, '23')"
60,"(23, '23')"
60,"(23, '23')"
60,"(23, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(16, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(12, '23')"
60,"(10, '23')"
60,"(12, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(27, '23')"
60,"(16, '23')"
60,"(16, '23')"
60,"(25, '23')"
60,"(10, '23')"
60,"(5, '23')"
60,"(23, '23')"
60,"(16, '23')"
60,"(23, '23')"
60,"(25, '23')"
60,"(10, '23')"
60,"(12, '23')"
60,"(12, '23')"
60,"(18, '23')"
60,"(5, '23')"
60,"(16, '23')"
60,"(10, '23')"
60,"(12, '23')"
60,"(7, '23')"
60,"(10, '23')"
60,"(7, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(23, '23')"
60,"(23, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(23, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(10, '23')"
60,"(18, '23')"
60,"(16, '23')"
60,"(5, '23')"
60,"(12, '23')"
60,"(12, '23')"
60,"(23, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(12, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(25, '23')"
60,"(5, '23')"
60,"(23, '23')"
60,"(19, '23')"
60,"(18, '23')"
60,"(18, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(23, '23')"
60,"(23, '23')"
60,"(16, '23')"
60,"(10, '23')"
60,"(16, '23')"
60,"(12, '23')"
60,"(10, '23')"
60,"(16, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(23, '24')"
60,"(10, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(18, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(10, '24')"
60,"(5, '24')"
60,"(23, '24')"
60,"(13, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(5, '24')"
60,"(23, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(18, '24')"
60,"(10, '24')"
60,"(23, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(10, '24')"
60,"(23, '24')"
60,"(16, '24')"
60,"(23, '24')"
60,"(12, '24')"
60,"(23, '24')"
60,"(10, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(16, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(5, '24')"
60,"(10, '24')"
60,"(16, '24')"
60,"(5, '24')"
60,"(16, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(16, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(12, '24')"
60,"(10, '24')"
60,"(5, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(10, '24')"
60,"(25, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(10, '24')"
60,"(16, '24')"
60,"(23, '24')"
60,"(16, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(23, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(16, '24')"
60,"(18, '24')"
60,"(23, '24')"
60,"(23, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(5, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(5, '25')"
60,"(12, '25')"
60,"(23, '25')"
60,"(5, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(5, '25')"
60,"(10, '25')"
60,"(25, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(12, '25')"
60,"(25, '25')"
60,"(25, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(27, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(8, '25')"
60,"(10, '25')"
60,"(23, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(32, '25')"
60,"(16, '25')"
60,"(23, '25')"
60,"(23, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(25, '25')"
60,"(25, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(5, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(23, '25')"
60,"(23, '25')"
60,"(23, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(30, '25')"
60,"(23, '25')"
60,"(23, '25')"
60,"(10, '25')"
60,"(23, '25')"
60,"(5, '25')"
60,"(10, '25')"
60,"(18, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(27, '25')"
60,"(12, '25')"
60,"(16, '25')"
60,"(19, '25')"
60,"(16, '25')"
60,"(27, '25')"
60,"(27, '25')"
60,"(27, '25')"
60,"(23, '25')"
60,"(23, '25')"
60,"(18, '25')"
60,"(25, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(5, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(23, '25')"
60,"(10, '25')"
60,"(23, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(18, '25')"
60,"(16, '25')"
60,"(5, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(27, '25')"
60,"(23, '25')"
60,"(16, '25')"
60,"(23, '25')"
60,"(23, '25')"
60,"(23, '25')"
60,"(10, '25')"
60,"(23, '25')"
60,"(16, '25')"
60,"(5, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(16, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(27, '25')"
60,"(5, '25')"
60,"(16, '25')"
60,"(18, '25')"
60,"(18, '25')"
60,"(27, '25')"
60,"(27, '25')"
60,"(18, '25')"
60,"(18, '25')"
60,"(10, '25')"
60,"(23, '25')"
60,"(10, '25')"
60,"(7, '25')"
60,"(32, '25')"
60,"(19, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(16, '25')"
60,"(5, '25')"
60,"(32, '25')"
60,"(32, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(10, '25')"
60,"(23, '26')"
60,"(5, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(5, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(12, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(5, '26')"
60,"(5, '26')"
60,"(5, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(5, '26')"
60,"(5, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(32, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(8, '26')"
60,"(30, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(7, '26')"
60,"(7, '26')"
60,"(16, '26')"
60,"(12, '26')"
60,"(10, '26')"
60,"(32, '26')"
60,"(10, '26')"
60,"(23, '26')"
60,"(27, '26')"
60,"(32, '26')"
60,"(32, '26')"
60,"(5, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(25, '26')"
60,"(5, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(23, '26')"
60,"(18, '26')"
60,"(16, '26')"
60,"(23, '26')"
60,"(23, '26')"
60,"(12, '26')"
60,"(23, '26')"
60,"(12, '26')"
60,"(16, '26')"
60,"(23, '26')"
60,"(23, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(23, '26')"
60,"(12, '26')"
60,"(16, '26')"
60,"(29, '26')"
60,"(10, '26')"
60,"(5, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(18, '26')"
60,"(5, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(5, '26')"
60,"(16, '26')"
60,"(7, '26')"
60,"(26, '26')"
60,"(23, '26')"
60,"(23, '26')"
60,"(18, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(18, '26')"
60,"(18, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(12, '26')"
60,"(18, '26')"
60,"(18, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(18, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(12, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(12, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(5, '26')"
60,"(23, '26')"
60,"(7, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(5, '26')"
60,"(23, '26')"
60,"(10, '26')"
60,"(10, '26')"
60,"(16, '26')"
60,"(16, '26')"
60,"(19, '26')"
60,"(19, '26')"
60,"(18, '26')"
60,"(27, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(5, '26')"
60,"(23, '26')"
60,"(32, '26')"
60,"(23, '26')"
60,"(16, '26')"
60,"(10, '26')"
60,"(10, '27')"
60,"(23, '27')"
60,"(16, '27')"
60,"(23, '27')"
60,"(10, '27')"
60,"(23, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(10, '27')"
60,"(5, '27')"
60,"(5, '27')"
60,"(16, '27')"
60,"(27, '27')"
60,"(16, '27')"
60,"(10, '27')"
60,"(10, '27')"
60,"(16, '27')"
60,"(32, '27')"
60,"(16, '27')"
60,"(10, '27')"
60,"(10, '27')"
60,"(10, '27')"
60,"(18, '27')"
60,"(10, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(10, '27')"
60,"(18, '27')"
60,"(12, '27')"
60,"(5, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(12, '27')"
60,"(12, '27')"
60,"(5, '27')"
60,"(10, '27')"
60,"(16, '27')"
60,"(18, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(10, '27')"
60,"(10, '27')"
60,"(12, '27')"
60,"(10, '27')"
60,"(10, '27')"
60,"(10, '27')"
60,"(10, '27')"
60,"(10, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(23, '27')"
60,"(23, '27')"
60,"(23, '27')"
60,"(10, '27')"
60,"(5, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(30, '27')"
60,"(5, '27')"
60,"(18, '27')"
60,"(16, '27')"
60,"(32, '27')"
60,"(16, '27')"
60,"(10, '27')"
60,"(5, '27')"
60,"(12, '27')"
60,"(18, '27')"
60,"(10, '27')"
60,"(12, '27')"
60,"(10, '27')"
60,"(16, '27')"
60,"(5, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(10, '27')"
60,"(16, '27')"
60,"(23, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(5, '27')"
60,"(12, '27')"
60,"(12, '27')"
60,"(23, '27')"
60,"(10, '27')"
60,"(25, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(5, '27')"
60,"(10, '27')"
60,"(16, '27')"
60,"(16, '27')"
60,"(5, '27')"
60,"(10, '27')"
60,"(23, '28')"
60,"(12, '28')"
60,"(10, '28')"
60,"(10, '28')"
60,"(10, '28')"
60,"(5, '28')"
60,"(23, '28')"
60,"(16, '28')"
60,"(23, '28')"
60,"(16, '28')"
60,"(23, '28')"
60,"(10, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(23, '28')"
60,"(5, '28')"
60,"(12, '28')"
60,"(16, '28')"
60,"(25, '28')"
60,"(10, '28')"
60,"(10, '28')"
60,"(16, '28')"
60,"(32, '28')"
60,"(16, '28')"
60,"(5, '28')"
60,"(32, '28')"
60,"(32, '28')"
60,"(32, '28')"
60,"(32, '28')"
60,"(10, '28')"
60,"(23, '28')"
60,"(16, '28')"
60,"(12, '28')"
60,"(10, '28')"
60,"(23, '28')"
60,"(12, '28')"
60,"(10, '28')"
60,"(16, '28')"
60,"(23, '28')"
60,"(23, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(23, '28')"
60,"(18, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(25, '28')"
60,"(23, '28')"
60,"(23, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(10, '28')"
60,"(10, '28')"
60,"(12, '28')"
60,"(23, '28')"
60,"(5, '28')"
60,"(18, '28')"
60,"(23, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(23, '28')"
60,"(12, '28')"
60,"(12, '28')"
60,"(12, '28')"
60,"(10, '28')"
60,"(16, '28')"
60,"(12, '28')"
60,"(18, '28')"
60,"(16, '28')"
60,"(23, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(16, '28')"
60,"(10, '28')"
60,"(23, '28')"
60,"(10, '28')"
60,"(23, '28')"
60,"(16, '28')"
60,"(10, '28')"
60,"(16, '28')"
60,"(10, '28')"
60,"(12, '28')"
60,"(10, '28')"
60,"(10, '28')"
60,"(10, '28')"
60,"(23, '28')"
60,"(10, '28')"
60,"(25, '28')"
60,"(12, '28')"
60,"(16, '28')"
60,"(10, '28')"
60,"(10, '28')"
60,"(10, '28')"
60,"(19, '29')"
60,"(16, '29')"
60,"(5, '29')"
60,"(16, '29')"
60,"(10, '29')"
60,"(10, '29')"
60,"(10, '29')"
60,"(16, '29')"
60,"(16, '29')"
60,"(23, '29')"
60,"(16, '29')"
60,"(10, '29')"
60,"(16, '29')"
60,"(23, '29')"
60,"(23, '29')"
60,"(23, '29')"
60,"(23, '29')"
60,"(16, '29')"
60,"(23, '29')"
60,"(16, '29')"
60,"(23, '29')"
60,"(23, '29')"
60,"(16, '29')"
60,"(16, '29')"
60,"(16, '29')"
60,"(32, '29')"
60,"(16, '29')"
60,"(16, '29')"
60,"(5, '29')"
60,"(10, '29')"
60,"(23, '29')"
60,"(16, '29')"
60,"(16, '29')"
60,"(20, '29')"
60,"(16, '29')"
60,"(23, '29')"
60,"(5, '29')"
60,"(16, '29')"
60,"(10, '29')"
60,"(10, '29')"
60,"(12, '29')"
60,"(16, '29')"
60,"(10, '29')"
60,"(10, '29')"
60,"(32, '29')"
60,"(23, '29')"
60,"(10, '29')"
60,"(16, '29')"
60,"(16, '29')"
60,"(10, '29')"
60,"(10, '29')"
60,"(16, '29')"
60,"(10, '29')"
60,"(23, '29')"
60,"(10, '29')"
60,"(16, '29')"
60,"(16, '29')"
60,"(16, '29')"
60,"(12, '29')"
60,"(10, '29')"
60,"(10, '29')"
60,"(16, '29')"
60,"(23, '29')"
60,"(16, '29')"
60,"(27, '29')"
60,"(5, '29')"
60,"(10, '29')"
60,"(16, '29')"
60,"(23, '29')"
60,"(32, '29')"
60,"(16, '29')"
60,"(27, '29')"
60,"(5, '29')"
60,"(16, '29')"
60,"(16, '30')"
60,"(10, '30')"
60,"(25, '30')"
60,"(32, '30')"
60,"(23, '30')"
60,"(16, '30')"
